Title,URL,Idx
Trump has fired the acting attorney general who ordered Justice Dept ...,https://www.washingtonpost.com/world/national-security/acting-attorney-general-an-obama-administration-holdover-wont-defend-trump-immigration-order/2017/01/30/a9846f02-e727-11e6-b82f-687d6e6a3e7c_story.html,265
Stephen Miller went on Fox News. Now a federal court says it cannot ...,https://www.washingtonpost.com/news/the-fix/wp/2017/03/09/stephen-millers-fox-news-interview-is-coming-back-to-haunt-president-trump/,266
Democratic AGs step up legal fight against Trump travel ban - The ...,https://www.washingtonpost.com/local/democratic-ags-step-up-legal-fight-against-trump-travel-ban/2017/03/10/849d6c9c-05fa-11e7-9d14-9724d48f5666_story.html,267
Indian athlete who got high-level help for U.S. visa now accused of ...,https://www.washingtonpost.com/world/indian-athlete-who-overcame-the-travel-ban-arrested-for-sexual-abuse-in-new-york/2017/03/03/47799758-d1ad-4cd5-8673-8459b7c2768e_story.html,268
Governor who blocked 'Muslim ban' tells Trump: This is what the ...,https://www.washingtonpost.com/blogs/plum-line/wp/2017/02/06/governor-who-blocked-muslim-ban-tells-trump-this-is-what-the-resistance-looks-like/,269
The travel ban endgame - The Washington Post,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2017/06/26/the-travel-ban-endgame/,270
Trump says he'll issue a new executive order on immigration by next ...,https://www.washingtonpost.com/world/national-security/trump-says-hell-issue-a-new-executive-order-on-immigration-by-next-week/2017/02/16/4b65e7d6-f463-11e6-a9b0-ecee7ce475fc_story.html,271
Judge halts deportations as refugee ban causes worldwide furor - The ...,https://www.washingtonpost.com/local/social-issues/refugees-detained-at-us-airports-challenge-trumps-executive-order/2017/01/28/e69501a2-e562-11e6-a547-5fb9411d332c_story.html,272
"The Muslim ban is useless, but Trump still wants it - The Washington ...",https://www.washingtonpost.com/blogs/right-turn/wp/2017/05/26/the-muslim-ban-is-useless-but-trump-still-wants-it/,273
Kellyanne Conway cites 'Bowling Green massacre' that never ...,https://www.washingtonpost.com/news/morning-mix/wp/2017/02/03/kellyanne-conway-cites-bowling-green-massacre-that-never-happened-to-defend-travel-ban/,274
Trump loses again on Muslim ban — and then makes it worse - The ...,https://www.washingtonpost.com/blogs/right-turn/wp/2017/03/16/trump-loses-again-on-muslim-ban-and-then-makes-it-worse/,275
